unique_id,y,ds
M29644,1955.0,2012-01-31 12:00:00
M29644,1890.0,2012-02-29 12:00:00
M29644,1900.0,2012-03-31 12:00:00
M29644,1898.0,2012-04-30 12:00:00
M29644,1893.0,2012-05-31 12:00:00
M29644,1864.0,2012-06-30 12:00:00
M29644,1904.0,2012-07-31 12:00:00
M29644,1881.0,2012-08-31 12:00:00
M29644,1872.0,2012-09-30 12:00:00
M29644,1887.0,2012-10-31 12:00:00
M29644,1889.0,2012-11-30 12:00:00
M29644,1880.0,2012-12-31 12:00:00
M29644,1929.0,2013-01-31 12:00:00
M29644,1948.0,2013-02-28 12:00:00
M29644,1958.0,2013-03-31 12:00:00
M29644,1968.0,2013-04-30 12:00:00
M29644,1935.0,2013-05-31 12:00:00
M29644,1924.0,2013-06-30 12:00:00
M29644,1951.0,2013-07-31 12:00:00
M29644,1954.0,2013-08-31 12:00:00
M29644,1986.0,2013-09-30 12:00:00
M29644,1967.0,2013-10-31 12:00:00
M29644,1994.0,2013-11-30 12:00:00
M29644,1975.0,2013-12-31 12:00:00
M29644,1978.0,2014-01-31 12:00:00
M29644,2005.0,2014-02-28 12:00:00
M29644,1965.0,2014-03-31 12:00:00
M29644,2042.0,2014-04-30 12:00:00
M29644,1996.0,2014-05-31 12:00:00
M29644,2132.0,2014-06-30 12:00:00
M29644,2151.0,2014-07-31 12:00:00
M29644,2184.0,2014-08-31 12:00:00
M29644,2220.0,2014-09-30 12:00:00
M29644,2197.0,2014-10-31 12:00:00
M29644,2217.0,2014-11-30 12:00:00
M29644,2199.0,2014-12-31 12:00:00
M29644,2176.0,2015-01-31 12:00:00
M29644,2283.0,2015-02-28 12:00:00
M29644,2241.0,2015-03-31 12:00:00
M29644,2232.0,2015-04-30 12:00:00
M29644,2281.0,2015-05-31 12:00:00
M29644,2269.0,2015-06-30 12:00:00
M29644,2236.0,2015-07-31 12:00:00
M29644,2377.0,2015-08-31 12:00:00
M29644,2259.0,2015-09-30 12:00:00
M29644,2235.0,2015-10-31 12:00:00
M29644,2206.0,2015-11-30 12:00:00
M29644,2206.0,2015-12-31 12:00:00
M29644,2191.0,2016-01-31 12:00:00
M29644,2150.0,2016-02-29 12:00:00
M29644,2111.0,2016-03-31 12:00:00
M29644,2102.0,2016-04-30 12:00:00
M29644,2101.0,2016-05-31 12:00:00
M29644,2123.0,2016-06-30 12:00:00
M29644,2172.0,2016-07-31 12:00:00
M29644,2119.0,2016-08-31 12:00:00
M29644,2128.0,2016-09-30 12:00:00
M29650,1080.0,2011-01-31 12:00:00
M29650,1080.0,2011-02-28 12:00:00
M29650,1090.0,2011-03-31 12:00:00
M29650,1090.0,2011-04-30 12:00:00
M29650,1080.0,2011-05-31 12:00:00
M29650,1130.0,2011-06-30 12:00:00
M29650,1170.0,2011-07-31 12:00:00
M29650,1180.0,2011-08-31 12:00:00
M29650,1170.0,2011-09-30 12:00:00
M29650,1140.0,2011-10-31 12:00:00
M29650,1130.0,2011-11-30 12:00:00
M29650,1120.0,2011-12-31 12:00:00
M29650,1120.0,2012-01-31 12:00:00
M29650,1120.0,2012-02-29 12:00:00
M29650,1130.0,2012-03-31 12:00:00
M29650,1110.0,2012-04-30 12:00:00
M29650,1120.0,2012-05-31 12:00:00
M29650,1180.0,2012-06-30 12:00:00
M29650,1180.0,2012-07-31 12:00:00
M29650,1180.0,2012-08-31 12:00:00
M29650,1170.0,2012-09-30 12:00:00
M29650,1150.0,2012-10-31 12:00:00
M29650,1140.0,2012-11-30 12:00:00
M29650,1130.0,2012-12-31 12:00:00
M29650,1110.0,2013-01-31 12:00:00
M29650,1110.0,2013-02-28 12:00:00
M29650,1110.0,2013-03-31 12:00:00
M29650,1110.0,2013-04-30 12:00:00
M29650,1120.0,2013-05-31 12:00:00
M29650,1140.0,2013-06-30 12:00:00
M29650,1140.0,2013-07-31 12:00:00
M29650,1140.0,2013-08-31 12:00:00
M29650,1110.0,2013-09-30 12:00:00
M29650,1090.0,2013-10-31 12:00:00
M29650,1070.0,2013-11-30 12:00:00
M29650,1070.0,2013-12-31 12:00:00
M29650,1080.0,2014-01-31 12:00:00
M29650,1080.0,2014-02-28 12:00:00
M29650,1080.0,2014-03-31 12:00:00
M29650,1070.0,2014-04-30 12:00:00
M29650,1070.0,2014-05-31 12:00:00
M29650,1090.0,2014-06-30 12:00:00
M29650,1130.0,2014-07-31 12:00:00
M29650,1140.0,2014-08-31 12:00:00
M29650,1120.0,2014-09-30 12:00:00
M29650,1110.0,2014-10-31 12:00:00
M29650,1080.0,2014-11-30 12:00:00
M29650,1080.0,2014-12-31 12:00:00
M29650,1070.0,2015-01-31 12:00:00
M29650,1070.0,2015-02-28 12:00:00
M29650,1070.0,2015-03-31 12:00:00
M29650,1070.0,2015-04-30 12:00:00
M29650,1080.0,2015-05-31 12:00:00
M29650,1120.0,2015-06-30 12:00:00
M29650,1130.0,2015-07-31 12:00:00
M29650,1130.0,2015-08-31 12:00:00
M29650,1120.0,2015-09-30 12:00:00
M29650,1110.0,2015-10-31 12:00:00
M29650,1080.0,2015-11-30 12:00:00
M29650,1080.0,2015-12-31 12:00:00
M29650,1080.0,2016-01-31 12:00:00
M29650,1060.0,2016-02-29 12:00:00
M29650,1060.0,2016-03-31 12:00:00
M29650,1070.0,2016-04-30 12:00:00
M29650,1050.0,2016-05-31 12:00:00
M29650,1070.0,2016-06-30 12:00:00
M29650,1130.0,2016-07-31 12:00:00
M29650,1130.0,2016-08-31 12:00:00
M29650,1120.0,2016-09-30 12:00:00
M29658,2060.0,2009-01-31 12:00:00
M29658,2070.0,2009-02-28 12:00:00
M29658,2110.0,2009-03-31 12:00:00
M29658,2180.0,2009-04-30 12:00:00
M29658,2240.0,2009-05-31 12:00:00
M29658,2260.0,2009-06-30 12:00:00
M29658,2200.0,2009-07-31 12:00:00
M29658,2170.0,2009-08-31 12:00:00
M29658,2080.0,2009-09-30 12:00:00
M29658,2090.0,2009-10-31 12:00:00
M29658,2080.0,2009-11-30 12:00:00
M29658,2100.0,2009-12-31 12:00:00
M29658,2090.0,2010-01-31 12:00:00
M29658,2090.0,2010-02-28 12:00:00
M29658,2140.0,2010-03-31 12:00:00
M29658,2210.0,2010-04-30 12:00:00
M29658,2140.0,2010-05-31 12:00:00
M29658,2120.0,2010-06-30 12:00:00
M29658,2100.0,2010-07-31 12:00:00
M29658,2100.0,2010-08-31 12:00:00
M29658,2080.0,2010-09-30 12:00:00
M29658,2040.0,2010-10-31 12:00:00
M29658,1970.0,2010-11-30 12:00:00
M29658,1910.0,2010-12-31 12:00:00
M29658,1890.0,2011-01-31 12:00:00
M29658,1880.0,2011-02-28 12:00:00
M29658,1920.0,2011-03-31 12:00:00
M29658,1910.0,2011-04-30 12:00:00
M29658,1910.0,2011-05-31 12:00:00
M29658,1900.0,2011-06-30 12:00:00
M29658,1840.0,2011-07-31 12:00:00
M29658,1810.0,2011-08-31 12:00:00
M29658,1840.0,2011-09-30 12:00:00
M29658,1860.0,2011-10-31 12:00:00
M29658,1800.0,2011-11-30 12:00:00
M29658,1740.0,2011-12-31 12:00:00
M29658,1750.0,2012-01-31 12:00:00
M29658,1770.0,2012-02-29 12:00:00
M29658,1750.0,2012-03-31 12:00:00
M29658,1760.0,2012-04-30 12:00:00
M29658,1740.0,2012-05-31 12:00:00
M29658,1760.0,2012-06-30 12:00:00
M29658,1750.0,2012-07-31 12:00:00
M29658,1780.0,2012-08-31 12:00:00
M29658,1810.0,2012-09-30 12:00:00
M29658,1820.0,2012-10-31 12:00:00
M29658,1790.0,2012-11-30 12:00:00
M29658,1800.0,2012-12-31 12:00:00
M29658,1810.0,2013-01-31 12:00:00
M29658,1860.0,2013-02-28 12:00:00
M29658,1860.0,2013-03-31 12:00:00
M29658,1910.0,2013-04-30 12:00:00
M29658,1950.0,2013-05-31 12:00:00
M29658,1970.0,2013-06-30 12:00:00
M29658,1970.0,2013-07-31 12:00:00
M29658,1990.0,2013-08-31 12:00:00
M29658,2020.0,2013-09-30 12:00:00
M29658,2030.0,2013-10-31 12:00:00
M29658,2000.0,2013-11-30 12:00:00
M29658,1990.0,2013-12-31 12:00:00
M29658,2050.0,2014-01-31 12:00:00
M29658,2050.0,2014-02-28 12:00:00
M29658,2060.0,2014-03-31 12:00:00
M29658,2070.0,2014-04-30 12:00:00
M29658,2140.0,2014-05-31 12:00:00
M29658,2130.0,2014-06-30 12:00:00
M29658,2080.0,2014-07-31 12:00:00
M29658,2120.0,2014-08-31 12:00:00
M29658,2130.0,2014-09-30 12:00:00
M29863,3580.0,2011-01-31 12:00:00
M29863,3550.0,2011-02-28 12:00:00
M29863,3550.0,2011-03-31 12:00:00
M29863,3630.0,2011-04-30 12:00:00
M29863,3690.0,2011-05-31 12:00:00
M29863,3740.0,2011-06-30 12:00:00
M29863,3760.0,2011-07-31 12:00:00
M29863,3770.0,2011-08-31 12:00:00
M29863,3760.0,2011-09-30 12:00:00
M29863,3770.0,2011-10-31 12:00:00
M29863,3780.0,2011-11-30 12:00:00
M29863,3760.0,2011-12-31 12:00:00
M29863,3610.0,2012-01-31 12:00:00
M29863,3590.0,2012-02-29 12:00:00
M29863,3650.0,2012-03-31 12:00:00
M29863,3700.0,2012-04-30 12:00:00
M29863,3740.0,2012-05-31 12:00:00
M29863,3800.0,2012-06-30 12:00:00
M29863,3770.0,2012-07-31 12:00:00
M29863,3770.0,2012-08-31 12:00:00
M29863,3770.0,2012-09-30 12:00:00
M29863,3780.0,2012-10-31 12:00:00
M29863,3750.0,2012-11-30 12:00:00
M29863,3710.0,2012-12-31 12:00:00
M29863,3610.0,2013-01-31 12:00:00
M29863,3600.0,2013-02-28 12:00:00
M29863,3650.0,2013-03-31 12:00:00
M29863,3710.0,2013-04-30 12:00:00
M29863,3750.0,2013-05-31 12:00:00
M29863,3780.0,2013-06-30 12:00:00
M29863,3830.0,2013-07-31 12:00:00
M29863,3830.0,2013-08-31 12:00:00
M29863,3830.0,2013-09-30 12:00:00
M29863,3840.0,2013-10-31 12:00:00
M29863,3830.0,2013-11-30 12:00:00
M29863,3760.0,2013-12-31 12:00:00
M29863,3660.0,2014-01-31 12:00:00
M29863,3650.0,2014-02-28 12:00:00
M29863,3700.0,2014-03-31 12:00:00
M29863,3800.0,2014-04-30 12:00:00
M29863,3840.0,2014-05-31 12:00:00
M29863,3880.0,2014-06-30 12:00:00
M29863,3870.0,2014-07-31 12:00:00
M29863,3890.0,2014-08-31 12:00:00
M29863,3850.0,2014-09-30 12:00:00
M29863,3850.0,2014-10-31 12:00:00
M29863,3840.0,2014-11-30 12:00:00
M29863,3770.0,2014-12-31 12:00:00
M29863,3630.0,2015-01-31 12:00:00
M29863,3580.0,2015-02-28 12:00:00
M29863,3620.0,2015-03-31 12:00:00
M29863,3680.0,2015-04-30 12:00:00
M29863,3750.0,2015-05-31 12:00:00
M29863,3770.0,2015-06-30 12:00:00
M29863,3780.0,2015-07-31 12:00:00
M29863,3780.0,2015-08-31 12:00:00
M29863,3750.0,2015-09-30 12:00:00
M29863,3770.0,2015-10-31 12:00:00
M29863,3770.0,2015-11-30 12:00:00
M29863,3710.0,2015-12-31 12:00:00
M29863,3570.0,2016-01-31 12:00:00
M29863,3560.0,2016-02-29 12:00:00
M29863,3580.0,2016-03-31 12:00:00
M29863,3670.0,2016-04-30 12:00:00
M29863,3720.0,2016-05-31 12:00:00
M29863,3740.0,2016-06-30 12:00:00
M29863,3740.0,2016-07-31 12:00:00
M29863,3740.0,2016-08-31 12:00:00
M29863,3720.0,2016-09-30 12:00:00
M29898,3500.0,2011-01-31 12:00:00
M29898,3510.0,2011-02-28 12:00:00
M29898,3540.0,2011-03-31 12:00:00
M29898,3570.0,2011-04-30 12:00:00
M29898,3620.0,2011-05-31 12:00:00
M29898,3660.0,2011-06-30 12:00:00
M29898,3660.0,2011-07-31 12:00:00
M29898,3660.0,2011-08-31 12:00:00
M29898,3660.0,2011-09-30 12:00:00
M29898,3650.0,2011-10-31 12:00:00
M29898,3670.0,2011-11-30 12:00:00
M29898,3670.0,2011-12-31 12:00:00
M29898,3640.0,2012-01-31 12:00:00
M29898,3650.0,2012-02-29 12:00:00
M29898,3690.0,2012-03-31 12:00:00
M29898,3710.0,2012-04-30 12:00:00
M29898,3730.0,2012-05-31 12:00:00
M29898,3750.0,2012-06-30 12:00:00
M29898,3750.0,2012-07-31 12:00:00
M29898,3750.0,2012-08-31 12:00:00
M29898,3740.0,2012-09-30 12:00:00
M29898,3740.0,2012-10-31 12:00:00
M29898,3760.0,2012-11-30 12:00:00
M29898,3780.0,2012-12-31 12:00:00
M29898,3770.0,2013-01-31 12:00:00
M29898,3800.0,2013-02-28 12:00:00
M29898,3810.0,2013-03-31 12:00:00
M29898,3830.0,2013-04-30 12:00:00
M29898,3880.0,2013-05-31 12:00:00
M29898,3910.0,2013-06-30 12:00:00
M29898,3950.0,2013-07-31 12:00:00
M29898,3950.0,2013-08-31 12:00:00
M29898,3960.0,2013-09-30 12:00:00
M29898,3950.0,2013-10-31 12:00:00
M29898,3970.0,2013-11-30 12:00:00
M29898,4010.0,2013-12-31 12:00:00
M29898,3980.0,2014-01-31 12:00:00
M29898,3990.0,2014-02-28 12:00:00
M29898,4010.0,2014-03-31 12:00:00
M29898,4040.0,2014-04-30 12:00:00
M29898,4090.0,2014-05-31 12:00:00
M29898,4150.0,2014-06-30 12:00:00
M29898,4140.0,2014-07-31 12:00:00
M29898,4140.0,2014-08-31 12:00:00
M29898,4130.0,2014-09-30 12:00:00
M29898,4170.0,2014-10-31 12:00:00
M29898,4190.0,2014-11-30 12:00:00
M29898,4210.0,2014-12-31 12:00:00
M29898,4210.0,2015-01-31 12:00:00
M29898,4270.0,2015-02-28 12:00:00
M29898,4250.0,2015-03-31 12:00:00
M29898,4230.0,2015-04-30 12:00:00
M29898,4280.0,2015-05-31 12:00:00
M29898,4340.0,2015-06-30 12:00:00
M29898,4350.0,2015-07-31 12:00:00
M29898,4350.0,2015-08-31 12:00:00
M29898,4340.0,2015-09-30 12:00:00
M29898,4320.0,2015-10-31 12:00:00
M29898,4340.0,2015-11-30 12:00:00
M29898,4390.0,2015-12-31 12:00:00
M29898,4420.0,2016-01-31 12:00:00
M29898,4440.0,2016-02-29 12:00:00
M29898,4460.0,2016-03-31 12:00:00
M29898,4480.0,2016-04-30 12:00:00
M29898,4530.0,2016-05-31 12:00:00
M29898,4570.0,2016-06-30 12:00:00
M29898,4570.0,2016-07-31 12:00:00
M29898,4560.0,2016-08-31 12:00:00
M29898,4570.0,2016-09-30 12:00:00
M29939,6115.2,2011-01-31 12:00:00
M29939,6045.0,2011-02-28 12:00:00
M29939,6413.5,2011-03-31 12:00:00
M29939,6710.0,2011-04-30 12:00:00
M29939,6916.3,2011-05-31 12:00:00
M29939,6928.4,2011-06-30 12:00:00
M29939,7118.1,2011-07-31 12:00:00
M29939,7322.0,2011-08-31 12:00:00
M29939,7460.6,2011-09-30 12:00:00
M29939,7638.1,2011-10-31 12:00:00
M29939,7924.8,2011-11-30 12:00:00
M29939,8043.8,2011-12-31 12:00:00
M29939,7982.9,2012-01-31 12:00:00
M29939,7855.4,2012-02-29 12:00:00
M29939,8016.1,2012-03-31 12:00:00
M29939,7923.4,2012-04-30 12:00:00
M29939,7920.6,2012-05-31 12:00:00
M29939,8118.0,2012-06-30 12:00:00
M29939,8096.0,2012-07-31 12:00:00
M29939,8183.7,2012-08-31 12:00:00
M29939,8298.6,2012-09-30 12:00:00
M29939,8380.5,2012-10-31 12:00:00
M29939,8485.9,2012-11-30 12:00:00
M29939,8532.2,2012-12-31 12:00:00
M29939,8227.4,2013-01-31 12:00:00
M29939,8447.8,2013-02-28 12:00:00
M29939,8600.0,2013-03-31 12:00:00
M29939,8619.2,2013-04-30 12:00:00
M29939,8474.4,2013-05-31 12:00:00
M29939,8614.1,2013-06-30 12:00:00
M29939,8588.6,2013-07-31 12:00:00
M29939,8618.4,2013-08-31 12:00:00
M29939,8628.6,2013-09-30 12:00:00
M29939,8825.7,2013-10-31 12:00:00
M29939,8910.7,2013-11-30 12:00:00
M29939,9004.3,2013-12-31 12:00:00
M29939,9009.6,2014-01-31 12:00:00
M29939,9212.7,2014-02-28 12:00:00
M29939,9367.7,2014-03-31 12:00:00
M29939,9296.1,2014-04-30 12:00:00
M29939,9480.9,2014-05-31 12:00:00
M29939,9474.1,2014-06-30 12:00:00
M29939,9265.0,2014-07-31 12:00:00
M29939,9293.6,2014-08-31 12:00:00
M29939,9469.6,2014-09-30 12:00:00
M29939,9274.2,2014-10-31 12:00:00
M29939,9243.8,2014-11-30 12:00:00
M29939,9489.7,2014-12-31 12:00:00
M29939,9282.9,2015-01-31 12:00:00
M29939,9210.6,2015-02-28 12:00:00
M29939,9300.8,2015-03-31 12:00:00
M29939,9318.1,2015-04-30 12:00:00
M29939,9309.6,2015-05-31 12:00:00
M29939,9146.0,2015-06-30 12:00:00
M29939,9175.8,2015-07-31 12:00:00
M29939,9218.6,2015-08-31 12:00:00
M29939,9164.4,2015-09-30 12:00:00
M29939,9369.7,2015-10-31 12:00:00
M29939,9486.7,2015-11-30 12:00:00
M29939,9639.1,2015-12-31 12:00:00
M29939,9311.0,2016-01-31 12:00:00
M29939,9376.9,2016-02-29 12:00:00
M29939,9435.9,2016-03-31 12:00:00
M29939,9828.0,2016-04-30 12:00:00
M29939,10035.5,2016-05-31 12:00:00
M29939,9908.2,2016-06-30 12:00:00
M29939,9812.6,2016-07-31 12:00:00
M29939,9784.1,2016-08-31 12:00:00
M29939,9855.1,2016-09-30 12:00:00
M29998,4790.0,2011-01-31 12:00:00
M29998,4950.0,2011-02-28 12:00:00
M29998,5110.0,2011-03-31 12:00:00
M29998,5170.0,2011-04-30 12:00:00
M29998,5160.0,2011-05-31 12:00:00
M29998,5110.0,2011-06-30 12:00:00
M29998,4940.0,2011-07-31 12:00:00
M29998,4890.0,2011-08-31 12:00:00
M29998,4880.0,2011-09-30 12:00:00
M29998,4840.0,2011-10-31 12:00:00
M29998,4870.0,2011-11-30 12:00:00
M29998,4910.0,2011-12-31 12:00:00
M29998,4810.0,2012-01-31 12:00:00
M29998,4880.0,2012-02-29 12:00:00
M29998,4730.0,2012-03-31 12:00:00
M29998,4670.0,2012-04-30 12:00:00
M29998,4830.0,2012-05-31 12:00:00
M29998,4790.0,2012-06-30 12:00:00
M29998,4840.0,2012-07-31 12:00:00
M29998,4630.0,2012-08-31 12:00:00
M29998,4720.0,2012-09-30 12:00:00
M29998,4730.0,2012-10-31 12:00:00
M29998,4600.0,2012-11-30 12:00:00
M29998,4530.0,2012-12-31 12:00:00
M29998,4400.0,2013-01-31 12:00:00
M29998,4520.0,2013-02-28 12:00:00
M29998,4610.0,2013-03-31 12:00:00
M29998,4680.0,2013-04-30 12:00:00
M29998,4500.0,2013-05-31 12:00:00
M29998,4580.0,2013-06-30 12:00:00
M29998,4480.0,2013-07-31 12:00:00
M29998,4590.0,2013-08-31 12:00:00
M29998,4530.0,2013-09-30 12:00:00
M29998,4790.0,2013-10-31 12:00:00
M29998,4980.0,2013-11-30 12:00:00
M29998,4950.0,2013-12-31 12:00:00
M29998,4640.0,2014-01-31 12:00:00
M29998,4890.0,2014-02-28 12:00:00
M29998,4780.0,2014-03-31 12:00:00
M29998,4690.0,2014-04-30 12:00:00
M29998,4730.0,2014-05-31 12:00:00
M29998,4740.0,2014-06-30 12:00:00
M29998,4590.0,2014-07-31 12:00:00
M29998,4710.0,2014-08-31 12:00:00
M29998,4900.0,2014-09-30 12:00:00
M29998,4790.0,2014-10-31 12:00:00
M29998,4750.0,2014-11-30 12:00:00
M29998,4700.0,2014-12-31 12:00:00
M29998,4520.0,2015-01-31 12:00:00
M29998,4440.0,2015-02-28 12:00:00
M29998,4360.0,2015-03-31 12:00:00
M29998,4430.0,2015-04-30 12:00:00
M29998,4510.0,2015-05-31 12:00:00
M29998,4360.0,2015-06-30 12:00:00
M29998,4390.0,2015-07-31 12:00:00
M29998,4340.0,2015-08-31 12:00:00
M29998,4320.0,2015-09-30 12:00:00
M29998,4300.0,2015-10-31 12:00:00
M29998,4360.0,2015-11-30 12:00:00
M29998,4490.0,2015-12-31 12:00:00
M29998,4310.0,2016-01-31 12:00:00
M29998,4360.0,2016-02-29 12:00:00
M29998,4180.0,2016-03-31 12:00:00
M29998,4280.0,2016-04-30 12:00:00
M29998,4360.0,2016-05-31 12:00:00
M29998,4390.0,2016-06-30 12:00:00
M29998,4250.0,2016-07-31 12:00:00
M29998,4260.0,2016-08-31 12:00:00
M29998,4450.0,2016-09-30 12:00:00
M30028,2700.55,2010-12-31 12:00:00
M30028,2733.81,2011-01-31 12:00:00
M30028,3149.74,2011-02-28 12:00:00
M30028,3409.98,2011-03-31 12:00:00
M30028,3504.74,2011-04-30 12:00:00
M30028,3260.79,2011-05-31 12:00:00
M30028,3264.32,2011-06-30 12:00:00
M30028,3259.51,2011-07-31 12:00:00
M30028,3102.5,2011-08-31 12:00:00
M30028,2939.48,2011-09-30 12:00:00
M30028,2939.15,2011-10-31 12:00:00
M30028,2810.64,2011-11-30 12:00:00
M30028,2956.96,2011-12-31 12:00:00
M30028,3217.22,2012-01-31 12:00:00
M30028,3435.26,2012-02-29 12:00:00
M30028,3516.89,2012-03-31 12:00:00
M30028,3276.42,2012-04-30 12:00:00
M30028,3037.59,2012-05-31 12:00:00
M30028,3018.17,2012-06-30 12:00:00
M30028,3204.67,2012-07-31 12:00:00
M30028,3319.29,2012-08-31 12:00:00
M30028,3176.96,2012-09-30 12:00:00
M30028,2875.93,2012-10-31 12:00:00
M30028,2817.08,2012-11-30 12:00:00
M30028,2960.64,2012-12-31 12:00:00
M30028,3271.14,2013-01-31 12:00:00
M30028,3332.66,2013-02-28 12:00:00
M30028,3190.65,2013-03-31 12:00:00
M30028,3182.86,2013-04-30 12:00:00
M30028,3180.13,2013-05-31 12:00:00
M30028,3244.25,2013-06-30 12:00:00
M30028,3197.22,2013-07-31 12:00:00
M30028,3024.74,2013-08-31 12:00:00
M30028,2931.52,2013-09-30 12:00:00
M30028,2801.35,2013-10-31 12:00:00
M30028,2850.72,2013-11-30 12:00:00
M30028,2914.38,2013-12-31 12:00:00
M30028,2973.22,2014-01-31 12:00:00
M30028,3110.66,2014-02-28 12:00:00
M30028,3256.61,2014-03-31 12:00:00
M30028,3198.73,2014-04-30 12:00:00
M30028,3259.46,2014-05-31 12:00:00
M30028,3197.17,2014-06-30 12:00:00
M30028,3033.94,2014-07-31 12:00:00
M30028,2960.27,2014-08-31 12:00:00
M30028,2731.96,2014-09-30 12:00:00
M30028,2466.47,2014-10-31 12:00:00
M30028,2080.35,2014-11-30 12:00:00
M30028,1756.97,2014-12-31 12:00:00
M30028,1979.51,2015-01-31 12:00:00
M30028,2083.04,2015-02-28 12:00:00
M30028,2184.39,2015-03-31 12:00:00
M30028,2375.02,2015-04-30 12:00:00
M30028,2487.61,2015-05-31 12:00:00
M30028,2351.79,2015-06-30 12:00:00
M30028,2166.94,2015-07-31 12:00:00
M30028,1909.75,2015-08-31 12:00:00
M30028,1892.68,2015-09-30 12:00:00
M30028,1802.01,2015-10-31 12:00:00
M30028,1732.29,2015-11-30 12:00:00
M30028,1605.79,2015-12-31 12:00:00
M30028,1478.9,2016-01-31 12:00:00
M30028,1733.35,2016-02-29 12:00:00
M30028,1815.92,2016-03-31 12:00:00
M30028,1916.77,2016-04-30 12:00:00
M30028,2017.31,2016-05-31 12:00:00
M30028,1906.68,2016-06-30 12:00:00
M30028,1858.2,2016-07-31 12:00:00
M30028,1826.21,2016-08-31 12:00:00
M30041,2050.0,2011-01-31 12:00:00
M30041,2060.0,2011-02-28 12:00:00
M30041,2060.0,2011-03-31 12:00:00
M30041,2070.0,2011-04-30 12:00:00
M30041,2080.0,2011-05-31 12:00:00
M30041,2120.0,2011-06-30 12:00:00
M30041,2130.0,2011-07-31 12:00:00
M30041,2140.0,2011-08-31 12:00:00
M30041,2120.0,2011-09-30 12:00:00
M30041,2110.0,2011-10-31 12:00:00
M30041,2120.0,2011-11-30 12:00:00
M30041,2120.0,2011-12-31 12:00:00
M30041,2100.0,2012-01-31 12:00:00
M30041,2110.0,2012-02-29 12:00:00
M30041,2110.0,2012-03-31 12:00:00
M30041,2100.0,2012-04-30 12:00:00
M30041,2090.0,2012-05-31 12:00:00
M30041,2120.0,2012-06-30 12:00:00
M30041,2110.0,2012-07-31 12:00:00
M30041,2110.0,2012-08-31 12:00:00
M30041,2090.0,2012-09-30 12:00:00
M30041,2090.0,2012-10-31 12:00:00
M30041,2080.0,2012-11-30 12:00:00
M30041,2080.0,2012-12-31 12:00:00
M30041,2080.0,2013-01-31 12:00:00
M30041,2070.0,2013-02-28 12:00:00
M30041,2060.0,2013-03-31 12:00:00
M30041,2040.0,2013-04-30 12:00:00
M30041,2030.0,2013-05-31 12:00:00
M30041,2040.0,2013-06-30 12:00:00
M30041,2040.0,2013-07-31 12:00:00
M30041,2020.0,2013-08-31 12:00:00
M30041,1990.0,2013-09-30 12:00:00
M30041,1970.0,2013-10-31 12:00:00
M30041,1960.0,2013-11-30 12:00:00
M30041,1950.0,2013-12-31 12:00:00
M30041,1940.0,2014-01-31 12:00:00
M30041,1960.0,2014-02-28 12:00:00
M30041,1910.0,2014-03-31 12:00:00
M30041,1900.0,2014-04-30 12:00:00
M30041,1900.0,2014-05-31 12:00:00
M30041,1900.0,2014-06-30 12:00:00
M30041,1900.0,2014-07-31 12:00:00
M30041,1900.0,2014-08-31 12:00:00
M30041,1890.0,2014-09-30 12:00:00
M30041,1880.0,2014-10-31 12:00:00
M30041,1890.0,2014-11-30 12:00:00
M30041,1890.0,2014-12-31 12:00:00
M30041,1890.0,2015-01-31 12:00:00
M30041,1910.0,2015-02-28 12:00:00
M30041,1880.0,2015-03-31 12:00:00
M30041,1880.0,2015-04-30 12:00:00
M30041,1880.0,2015-05-31 12:00:00
M30041,1900.0,2015-06-30 12:00:00
M30041,1900.0,2015-07-31 12:00:00
M30041,1900.0,2015-08-31 12:00:00
M30041,1870.0,2015-09-30 12:00:00
M30041,1870.0,2015-10-31 12:00:00
M30041,1880.0,2015-11-30 12:00:00
M30041,1870.0,2015-12-31 12:00:00
M30041,1850.0,2016-01-31 12:00:00
M30041,1840.0,2016-02-29 12:00:00
M30041,1800.0,2016-03-31 12:00:00
M30041,1720.0,2016-04-30 12:00:00
M30041,1780.0,2016-05-31 12:00:00
M30041,1800.0,2016-06-30 12:00:00
M30041,1800.0,2016-07-31 12:00:00
M30041,1790.0,2016-08-31 12:00:00
M30041,1760.0,2016-09-30 12:00:00
M30052,2270.0,2011-01-31 12:00:00
M30052,2260.0,2011-02-28 12:00:00
M30052,2260.0,2011-03-31 12:00:00
M30052,2250.0,2011-04-30 12:00:00
M30052,2250.0,2011-05-31 12:00:00
M30052,2280.0,2011-06-30 12:00:00
M30052,2310.0,2011-07-31 12:00:00
M30052,2300.0,2011-08-31 12:00:00
M30052,2300.0,2011-09-30 12:00:00
M30052,2300.0,2011-10-31 12:00:00
M30052,2300.0,2011-11-30 12:00:00
M30052,2300.0,2011-12-31 12:00:00
M30052,2250.0,2012-01-31 12:00:00
M30052,2240.0,2012-02-29 12:00:00
M30052,2240.0,2012-03-31 12:00:00
M30052,2240.0,2012-04-30 12:00:00
M30052,1920.0,2012-05-31 12:00:00
M30052,1960.0,2012-06-30 12:00:00
M30052,2270.0,2012-07-31 12:00:00
M30052,2260.0,2012-08-31 12:00:00
M30052,2260.0,2012-09-30 12:00:00
M30052,2250.0,2012-10-31 12:00:00
M30052,2240.0,2012-11-30 12:00:00
M30052,2250.0,2012-12-31 12:00:00
M30052,2220.0,2013-01-31 12:00:00
M30052,2190.0,2013-02-28 12:00:00
